ID,CAG AD25 (POR CREDITOS),SERVICIO SOCIAL,DISCIPLINAR ACREDITADA,DISCIPLINARES Extra,ORIENTACION,WA,Requisito
A01753586,0,1,0,0,0,0,0
A00227749,0,1,0,1,0,0,0
A01661212,0,1,0,0,0,0,0
A01753604,0,1,0,0,0,0,0
A01782070,0,1,0,0,0,0,0
A01642013,0,1,0,0,0,0,0
A01277038,0,1,0,0,0,0,0
A01782286,0,1,0,0,0,0,0
A01770608,0,1,0,0,0,0,0
A01782659,0,1,0,0,0,0,0
A01753622,0,0,0,1,0,0,0
A01641101,0,1,0,0,0,0,0
A01641075,0,1,0,0,0,0,0
A01661022,0,1,0,0,0,0,0
A01753669,0,1,0,1,0,0,0
A01253950,0,1,0,0,0,0,0
A01742265,0,1,0,0,0,0,0
A01753609,0,1,0,0,0,0,0
A01661069,0,0,0,1,0,0,0
A01754046,0,1,0,0,0,0,0
A01641354,0,1,0,0,0,0,0
A01352557,0,1,0,0,0,0,0
A01661215,0,1,0,0,0,0,0
A01277159,0,1,0,0,0,0,0
A01621271,0,1,0,0,0,0,0
A01753804,0,1,0,0,0,0,0
A01770684,0,1,0,0,0,0,0
A01782152,0,1,0,0,0,0,0
A01640997,0,1,0,0,0,0,0
A00227824,0,1,0,0,0,0,0
A01661355,0,1,0,0,0,0,0
A01770693,0,1,0,1,0,0,0
A01661624,0,1,0,0,0,0,0
A01753631,0,1,0,0,0,0,0
A01621277,0,1,0,0,0,0,0
A01661356,0,1,0,0,0,0,0
A01661327,0,1,0,0,0,0,0
A01641205,0,1,0,0,0,0,0
A01661228,0,1,0,0,0,0,0
A01641565,0,0,0,1,0,0,0
A01661039,0,1,0,0,0,0,0
A01753817,0,1,0,0,0,0,0
A01661359,0,1,0,0,0,0,0
A01661076,0,1,0,0,0,0,0
A01782171,0,1,0,0,0,0,0
A01753773,0,1,0,0,0,0,0
A01661536,0,1,0,1,0,0,0
A01753967,0,1,0,0,0,0,0
A01782301,0,1,0,0,0,0,0
A01646405,0,1,0,0,0,0,0
A01754034,0,1,0,0,0,0,0
A01754105,0,1,0,0,0,0,0
A01782441,0,1,0,0,0,0,0
A01661253,0,1,0,0,0,0,0
A01753975,0,1,0,0,0,0,0
A01770752,0,0,0,1,0,0,0
A01641816,0,1,0,1,0,0,0
A01782317,0,1,0,0,0,0,0
A01661260,0,1,0,0,0,0,0
A01754125,0,1,0,0,0,0,0
A01753866,0,1,0,0,0,0,0
A01754070,0,1,0,0,0,0,0
A01782405,0,1,0,0,0,0,0
A01782253,0,1,0,0,0,0,0
A01646909,0,1,0,0,0,0,0
A01661376,0,0,0,1,0,0,0
A01782370,0,1,0,1,0,0,0
A01754040,0,1,0,0,0,0,0
A01613290,0,1,0,0,0,0,0
A01641396,0,1,0,0,0,0,0
A01661291,0,1,0,0,0,0,0
A01754169,0,1,0,0,0,0,0
A01770814,0,0,0,1,0,0,0
A01708860,0,1,0,0,0,0,0
A01782299,0,1,0,0,0,0,0
A01782383,0,1,0,0,0,0,0
A01277151,0,1,0,0,0,0,0
A01754314,0,1,0,1,0,0,0
A01754172,0,1,0,0,0,0,0
A01742246,0,1,0,0,0,0,0
A01782302,0,1,0,0,0,0,0
A01641413,0,1,0,0,0,0,0
A01770824,0,1,0,0,0,0,0
A01662092,0,1,0,0,0,0,0
A01642114,0,1,0,0,0,0,0
A01661630,0,1,0,0,0,0,0
A01641559,0,1,0,0,0,0,0
A01782576,0,0,0,1,0,0,0
A01661835,0,1,0,0,0,0,0
A01754133,0,1,0,0,0,0,0
A01754140,0,1,0,0,0,0,0
A01661610,0,1,0,0,0,0,0
A01782935,0,1,0,0,0,0,0
A01754181,0,1,0,0,0,0,0
A01736071,0,0,0,1,0,0,0
A01661659,0,1,0,0,0,0,0
A01754184,0,1,0,0,0,0,0
A01641470,0,1,0,0,0,0,0
A01754188,0,1,0,0,0,0,0
A01754243,0,1,0,0,0,0,0
A01668392,0,1,0,0,0,0,0
A01641523,0,1,0,1,0,0,0
A01662228,0,1,0,0,0,0,0
A01661994,0,1,0,0,0,0,0
A01736294,0,1,0,0,0,0,0
A01782614,0,1,0,0,0,0,0
A01754255,0,1,0,0,0,0,0
A01754668,0,1,0,0,0,0,0
A01667439,0,1,0,0,0,0,0
A01572087,0,1,0,0,0,0,0
A01782715,0,1,0,0,0,0,0
A01782625,0,1,0,0,0,0,0
A01662180,0,1,0,0,0,0,0
A01662132,0,1,0,0,0,0,0
A01754488,0,1,0,0,0,0,0
A01754436,0,1,0,0,0,0,0
A01754399,0,1,0,0,0,0,0
A01782720,0,1,0,0,0,0,0
A01662744,0,1,0,0,0,0,0
A01782680,0,1,0,0,0,0,0
A01661759,0,1,0,0,0,0,0
A01277312,0,1,0,0,0,0,0
A01754395,0,1,0,0,0,0,0
A01669117,0,1,0,0,0,0,0
A01754444,0,1,0,0,0,0,0
A01661779,0,1,0,0,0,0,0
A01661936,0,1,0,0,0,0,0
A01754533,0,1,0,0,0,0,0
A01782782,0,1,0,0,0,0,0
A01174902,0,1,0,0,0,0,0
A01642113,0,1,0,0,0,0,0
A01782897,0,1,0,1,0,0,0
A01754541,0,1,0,0,0,0,0
A01641831,0,1,0,0,0,0,0
A01661937,0,1,0,0,0,0,0
A01662104,0,1,0,0,0,0,0
A01754512,0,1,0,0,0,0,0
A01641930,0,1,0,0,0,0,0
A01661923,0,1,0,0,0,0,0
A01754560,0,1,0,0,0,0,0
A01782790,0,1,0,0,0,0,0
A01641938,0,1,0,0,0,0,0
A01754563,0,1,0,0,0,0,0
A01642005,0,1,0,0,0,0,0
A01662296,0,1,0,0,0,0,0
A01754635,0,1,0,0,0,0,0
A01641772,0,0,0,1,0,0,0
A01754679,0,1,0,0,0,0,0
A01709486,0,1,0,0,0,0,0
A01802791,0,1,0,0,0,0,0
A01662184,0,1,0,0,0,0,0
A01562908,0,1,0,0,0,0,0
A01783020,0,1,0,0,0,0,0
A01642055,0,1,0,0,0,0,0
A01662219,0,1,0,0,0,0,0
A01754754,0,1,0,0,0,0,0
A01068258,0,1,0,0,0,0,0
A01642177,0,1,0,0,0,0,0
A01068269,0,1,0,0,0,0,0
A01662515,0,1,0,0,0,0,0
A01662601,0,1,0,0,0,0,0
A01754849,0,1,0,0,0,0,0
A01068286,0,1,0,0,0,0,0
A01783231,0,1,0,0,0,0,0
A01642032,0,1,0,0,0,0,0
A01754853,0,1,0,0,0,0,0
A01068291,0,1,0,0,0,0,0
A01662400,0,1,0,0,0,0,0
A01662384,0,1,0,1,0,0,0
A01668313,0,1,0,0,0,0,0
A01662489,0,1,0,0,0,0,0
A01754908,0,1,0,0,0,0,0
A01798052,0,1,0,0,0,0,0
A01668455,0,1,0,0,0,0,0
A01642272,0,1,0,0,0,0,0
A01754967,0,1,0,0,0,0,0
A01754969,0,1,0,0,0,0,0
A01646496,0,1,0,0,0,0,0
A01754949,0,1,0,0,0,0,0
A01783238,0,1,0,0,0,0,0
A01787284,0,1,0,0,0,0,0
A01798095,0,1,0,0,0,0,0
A01236491,0,1,0,0,0,0,0
A01662572,0,1,0,0,0,0,0
A01787207,0,1,0,0,0,0,0
A01662629,0,1,0,0,0,0,0
A01798074,0,1,0,0,0,0,0
A01798059,0,1,0,0,0,0,0
A01662647,0,1,0,0,0,0,0
A01803426,0,1,0,1,0,0,0
A01662686,0,1,0,0,0,0,0
A01803573,0,1,0,0,0,0,0
A01662711,0,1,0,0,0,0,0
A01662706,0,1,0,0,0,0,0
A01798106,0,1,0,0,0,0,0
A01662704,0,1,0,0,0,0,0
A01642337,0,0,0,0,0,0,0
A01662778,0,1,0,0,0,0,0
A07106914,0,1,0,0,0,0,0
A01668625,0,1,0,0,0,0,0
A01642724,0,1,0,0,0,0,0
A01663591,0,0,0,1,0,0,0
A01786009,0,1,0,0,0,0,0
A01784155,0,1,0,0,0,0,0
A01643447,0,1,0,0,0,0,0
A01784414,0,1,0,0,0,0,0
A01425377,0,1,0,0,0,0,0
A01425382,0,1,0,0,0,0,0
A01784631,0,1,0,0,0,0,0
A01799811,0,1,0,0,0,0,0
A01664783,0,1,0,0,0,0,0
A01761419,0,1,0,0,0,0,0
A01665274,0,0,1,0,0,0,0
A01645387,0,1,0,0,0,0,0
A01644766,0,1,0,0,0,0,0
A01665452,0,1,0,1,0,0,0
A01645368,0,1,0,0,0,0,0
A01645441,0,1,0,0,0,0,0
A01665492,0,1,0,0,0,0,0
A01800851,0,1,0,0,0,0,0
A01803678,0,1,0,0,0,0,0
A01645246,0,1,0,0,0,0,0
A01666534,0,1,0,0,0,0,0
A00228194,0,1,0,0,0,0,0
A01669274,0,1,0,0,0,0,0
A01666967,0,1,0,0,0,0,0
A01786517,0,1,0,0,0,0,0
A00841075,0,1,0,0,0,0,0
A01646130,0,1,0,0,0,0,0
A01646417,0,1,0,0,0,0,0
A01667428,0,1,0,0,0,0,0
A01667377,0,1,0,0,0,0,0
A01667320,0,1,0,0,0,0,0
A01786453,0,1,0,0,0,0,0
A01802100,0,1,0,0,0,0,0
A01646808,0,1,0,0,0,0,0
A01802428,0,1,0,0,0,0,0
A01646115,0,1,0,0,0,0,0
A01646138,0,1,0,0,0,0,0
A01786652,0,1,0,0,0,0,0
A01667376,0,1,0,0,0,0,0
A01667827,0,1,0,0,0,0,0
A01647650,0,0,0,0,0,0,0
A01786956,0,1,0,0,0,0,0
A01803422,0,1,0,0,0,0,0
A01647234,0,1,0,0,0,0,0
A01802341,0,1,0,0,0,0,0
A01646131,0,1,0,0,0,0,0
A01668310,0,1,0,0,0,0,0
A01802318,0,1,0,0,0,0,0
A01669433,0,0,0,1,0,0,0
A01787523,0,1,0,0,0,0,0
A01667826,0,1,0,0,0,0,0
A01786515,0,1,0,0,0,0,0
A01786549,0,1,0,0,0,0,0
A00843047,0,1,0,0,0,0,0
A01787198,0,1,0,0,0,0,0
A01802840,0,1,0,0,0,0,0
A01786960,0,1,0,0,0,0,0
A01647118,0,1,0,0,0,0,0
A01646316,0,1,0,0,0,0,0
A01802235,0,1,0,0,0,0,0
A01646449,0,1,0,0,0,0,0
A01786749,0,1,0,0,0,0,0
A01667601,0,1,0,0,0,0,0
A01646353,0,1,0,0,0,0,0
A01646436,0,1,0,0,0,0,0
A01646543,0,1,0,0,0,0,0
A01802205,0,1,0,0,0,0,0
A01668482,0,1,0,0,0,0,0
A01646668,0,1,0,0,0,0,0
A01786823,0,1,0,0,0,0,0
A01669398,0,1,0,0,0,0,0
A01647127,0,1,0,0,0,0,0
A01647579,0,1,0,0,0,0,0
A01646679,0,1,0,0,0,0,0
A01667855,0,1,0,0,0,0,0
A01787226,0,1,0,0,0,0,0
A01646643,0,1,0,0,0,0,0
A00842016,0,1,0,0,0,0,0
A01667592,0,1,0,0,0,0,0
A01669193,0,1,0,1,0,0,0
A01646629,0,1,0,0,0,0,0
A01668153,0,1,0,0,0,0,0
A01646822,0,1,0,0,0,0,0
A01647027,0,1,0,0,0,0,0
A01646560,0,1,0,0,0,0,0
A01667606,0,1,0,0,0,0,0
A01646589,0,1,0,0,0,0,0
A01667904,0,1,0,0,0,0,0
A01802569,0,1,0,0,0,0,0
A01803723,0,1,0,0,0,0,0
A01646664,0,1,0,0,0,0,0
A01786821,0,1,0,0,0,0,0
A01668303,0,0,0,1,0,0,0
A01668799,0,1,1,0,0,0,0
A01802925,0,1,0,0,0,0,0
A01668478,0,1,0,0,0,0,0
A01787052,0,1,0,0,0,0,0
A01647351,0,1,0,0,0,0,0
A01802563,0,1,0,0,0,0,0
A01739507,0,1,0,0,0,0,0
A00574593,0,1,0,0,0,0,0
A01787576,0,1,0,0,0,0,0
A01787559,0,1,0,0,0,0,0
A01787158,0,1,0,0,0,0,0
A01646945,0,1,0,0,0,0,0
A01647023,0,1,0,0,0,0,0
A01647094,0,1,0,0,0,0,0
A01668328,0,1,0,0,0,0,0
A01646938,0,1,0,0,0,0,0
A01787721,0,1,0,0,0,0,0
A01668476,0,1,0,0,0,0,0
A01646842,0,1,0,0,0,0,0
A01668389,0,1,0,0,0,0,0
A01787611,0,1,0,0,0,0,0
A01787141,0,1,0,0,0,0,0
A01787301,0,1,0,0,0,0,0
A01787786,0,1,0,0,0,0,0
A01787552,0,1,0,0,0,0,0
A01647192,0,1,0,0,0,0,0
A01647188,0,1,0,0,0,0,0
A01647083,0,1,0,0,0,0,0
A01787311,0,1,0,0,0,0,0
A01668665,0,1,0,0,0,0,0
A01787298,0,1,0,0,0,0,0
A01647091,0,1,0,0,0,0,0
A01668528,0,1,0,0,0,0,0
A01647567,0,1,0,0,0,0,0
A01647338,0,1,0,0,0,0,0
A01647282,0,1,0,0,0,0,0
A01803525,0,1,0,0,0,0,0
A01668797,0,1,0,0,0,0,0
A01668852,0,1,0,0,0,0,0
A01787720,0,1,0,0,0,0,0
A01647109,0,1,0,0,0,0,0
A01787546,0,1,0,0,0,0,0
A01647051,0,1,0,0,0,0,0
A01668655,0,1,0,0,0,0,0
A01803231,0,1,0,0,0,0,0
A01669104,0,0,0,1,0,0,0
A01668981,0,1,0,0,0,0,0
A01787303,0,1,0,0,0,0,0
A01668919,0,1,0,0,0,0,0
A01669620,0,0,0,1,0,0,0
A01668613,0,1,0,0,0,0,0
A01647482,0,1,0,0,0,0,0
A01647521,0,1,0,0,0,0,0
A01787440,0,1,0,0,0,0,0
A01787729,0,1,0,0,0,0,0
A01669128,0,1,0,0,0,0,0
A01773823,0,1,0,0,0,0,0
A01787479,0,1,0,0,0,0,0
A01669164,0,0,0,1,0,0,0
A01647402,0,1,0,0,0,0,0
A01668995,0,1,0,0,0,0,0
A01647443,0,1,0,0,0,0,0
A01787733,0,1,0,0,0,0,0
A01803253,0,1,0,0,0,0,0
A01669007,0,1,0,0,0,0,0
A01787550,0,1,0,0,0,0,0
A01669161,0,1,0,0,0,0,0
A01743969,0,1,0,0,0,0,0
A01669278,0,1,0,0,0,0,0
A01647639,0,1,0,0,0,0,0
A01669225,0,1,0,0,0,0,0
A01803445,0,1,0,0,0,0,0
A01803499,0,1,0,0,0,0,0
A01669490,0,1,0,1,0,0,0
A01787703,0,1,0,1,0,0,0
A01647588,0,1,0,0,0,0,0
A01803489,0,1,0,0,0,0,0
A01669357,0,1,0,0,0,0,0
A01803532,0,1,0,0,0,0,0
A01669427,0,1,0,0,0,0,0
A01647649,0,0,0,0,0,0,0
A01787825,0,1,0,0,0,0,0
A01669354,0,1,0,0,0,0,0
A01669421,0,1,0,0,0,0,0
A01803660,0,1,0,0,0,0,0
A01787815,0,1,0,0,0,0,0
A01803760,0,1,0,0,0,0,0
A01646461,0,1,0,0,0,0,0
A01634197,0,1,0,0,0,0,0
A01067869,0,0,0,1,0,0,0
A01747849,0,1,0,0,0,0,0
A01636080,0,1,0,0,0,0,0
A01369243,0,1,0,0,0,0,0
A01646341,0,1,0,0,0,0,0
A01068205,0,1,0,0,0,0,0
A01749141,0,1,0,0,0,0,0
A01541604,0,1,0,0,0,0,0
A01637613,0,1,0,0,0,0,0
A01637955,0,1,0,0,0,0,0
A01637687,0,1,0,0,0,0,0
A01028187,0,1,0,0,0,0,0
A01638011,0,1,0,0,0,0,0
A01640791,0,1,0,0,0,0,0
A01029273,0,1,0,0,0,0,0
A01742050,0,1,0,0,0,0,0
A01751646,0,1,0,0,0,0,0
A01751344,0,1,0,0,0,0,0
A01659136,0,1,0,1,0,0,0
A01638969,0,1,0,0,0,0,0
A01647431,0,1,0,1,0,0,0
A01769742,0,1,0,0,0,0,0
A01659275,0,1,0,0,0,0,0
A01751880,0,1,0,0,0,0,0
A01029849,0,1,0,0,0,0,0
A01276643,0,1,0,0,0,0,0
A01752003,0,1,0,0,0,0,0
A01735023,0,1,0,0,0,0,0
A01174692,0,1,0,0,0,0,0
A01787756,0,1,0,0,0,0,0
A01742051,0,1,0,0,0,0,0
A01781472,0,1,0,0,0,0,0
A01645988,0,1,0,0,0,0,0
A01660631,0,1,0,0,0,0,0
A01781856,0,1,0,0,0,0,0
A01753515,0,1,0,0,0,0,0
A01661770,0,0,0,1,0,0,0
A01770858,0,1,0,0,0,0,0
A01753421,0,1,0,0,0,0,0
A01660928,0,1,0,1,0,0,0
A01753433,0,1,0,0,0,0,0
A01742052,0,1,0,0,0,0,0
A01660906,0,1,0,0,0,0,0
A01640698,0,1,0,0,0,0,0
A01781884,0,1,0,0,0,0,0
A01753457,0,1,0,0,0,0,0
A01781891,0,0,0,1,0,0,0
A01781876,0,1,0,0,0,0,0
A01640707,0,1,0,0,0,0,0
A01640721,0,1,0,0,0,0,0
A01660945,0,1,0,0,0,0,0
A01753449,0,1,0,0,0,0,0
A01640761,0,1,0,0,0,0,0
A01781938,0,1,0,0,0,0,0
A01753797,0,1,0,0,0,0,0
A01781961,0,0,0,1,0,0,0
A01640804,0,1,0,0,0,0,0
A01782570,0,1,0,0,0,0,0
A01068206,0,1,0,0,0,0,0
A01352622,0,0,0,1,0,0,0
A01660920,0,1,0,1,0,0,0
A01753451,0,1,0,0,0,0,0
A01753569,0,1,0,0,0,0,0
A01660915,0,1,0,0,0,0,0
A01753528,0,1,0,0,0,0,0
A01753520,0,1,0,0,0,0,0
A01661121,0,1,0,0,0,0,0
A01661050,0,1,0,0,0,0,0
A01660953,0,1,0,0,0,0,0
A01660933,0,0,0,1,0,0,0
A01782048,0,1,0,0,0,0,0
A01781952,0,1,0,0,0,0,0
A01782045,0,1,0,0,0,0,0
A01753588,0,1,0,0,0,0,0
A01753517,0,1,0,0,0,0,0
A01753679,0,1,0,0,0,0,0
A01753556,0,1,0,0,0,0,0
A01641195,0,1,0,0,0,0,0
A01753617,0,1,0,0,0,0,0
A01753543,0,1,0,0,0,0,0
A01647519,0,1,0,0,0,0,0
A01742064,0,1,0,0,0,0,0
A01781996,0,1,1,0,0,0,0
A01781976,0,1,0,0,0,0,0
A01661635,0,1,0,0,0,0,0
A01753803,0,1,0,0,0,0,0
A01640886,0,1,0,0,0,0,0
A01641098,0,1,0,0,0,0,0
A01661152,0,1,0,0,0,0,0
A01753558,0,1,0,0,0,0,0
A01661009,0,1,0,0,0,0,0
A01178582,0,1,0,0,0,0,0
A01781975,0,1,0,0,0,0,0
A00227762,0,1,0,0,0,0,0
A01754049,0,1,0,0,0,0,0
A01640959,0,1,0,0,0,0,0
A01782099,0,1,0,0,0,0,0
A01753601,0,1,0,0,0,0,0
A01661057,0,1,0,0,0,0,0
A01661530,0,1,0,0,0,0,0
A01641193,0,1,0,0,0,0,0
A01783041,0,1,0,0,0,0,0
A01068121,0,1,0,0,0,0,0
A01742121,0,1,0,0,0,0,0
A01782330,0,1,0,0,0,0,0
A01802207,0,1,0,0,0,0,0
A01661046,0,1,0,0,0,0,0
A01782082,0,1,0,1,0,0,0
A01277057,0,1,1,0,0,0,0
A01540990,0,1,0,0,0,0,0
A01802427,0,1,0,0,0,0,0
A01782157,0,1,0,0,0,0,0
A01753703,0,1,0,0,0,0,0
A01661575,0,1,0,0,0,0,0
A01352512,0,1,0,0,0,0,0
A01782165,0,1,0,0,0,0,0
A01641891,0,1,0,0,0,0,0
A01352565,0,1,0,0,0,0,0
A01770682,0,1,0,0,0,0,0
A01647132,0,1,0,0,0,0,0
A01068303,0,1,0,0,0,0,0
A01277026,0,1,0,0,0,0,0
A01641203,0,1,0,0,0,0,0
A01754873,0,1,0,0,0,0,0
A01661358,0,0,0,1,0,0,0
A01753792,0,1,0,0,0,0,0
A01068188,0,1,0,0,0,0,0
A01753868,0,1,0,0,0,0,0
A01641363,0,1,0,0,0,0,0
A01753810,0,1,0,0,0,0,0
A01782176,0,1,0,0,0,0,0
A01782162,0,1,0,1,0,0,0
A01753867,0,1,0,0,0,0,0
A01754107,0,1,0,0,0,0,0
A01352574,0,1,0,0,0,0,0
A07065697,0,1,0,0,0,0,0
A01753802,0,1,0,0,0,0,0
A01753999,0,1,0,0,0,0,0
A01782711,0,1,0,0,0,0,0
A01661266,0,1,0,0,0,0,0
A01754011,0,1,0,0,0,0,0
A01661270,0,1,0,0,0,0,0
A01641386,0,1,0,0,0,0,0
A01424838,0,1,0,0,0,0,0
A01641578,0,1,0,0,0,0,0
A01754066,0,1,0,0,0,0,0
A01661275,0,1,0,1,0,0,0
A01754075,0,1,0,0,0,0,0
A01754023,0,1,0,1,0,0,0
A01641276,0,1,0,0,0,0,0
A01754120,0,1,0,0,0,0,0
A01754009,0,1,0,0,0,0,0
A01641503,0,1,0,0,0,0,0
A01661380,0,1,0,0,0,0,0
A01754059,0,1,0,0,0,0,0
A01754402,0,1,0,0,0,0,0
A01661558,0,1,0,0,0,0,0
A01068260,0,1,0,0,0,0,0
A01661388,0,1,0,0,0,0,0
A01641630,0,1,0,0,0,0,0
A01661833,0,1,0,0,0,0,0
A01782496,0,1,0,0,0,0,0
A01754171,0,1,0,0,0,0,0
A01661389,0,1,0,1,0,0,0
A01661395,0,1,0,0,0,0,0
A01661305,0,1,0,0,0,0,0
A01782265,0,1,0,0,0,0,0
A01661572,0,1,0,0,0,0,0
A01641997,0,1,0,0,0,0,0
A01754091,0,0,0,1,0,0,0
A01661318,0,1,0,0,0,0,0
A01754178,0,1,0,0,0,0,0
A01641998,0,1,0,0,0,0,0
A01754072,0,1,0,0,0,0,0
A01754182,0,1,0,0,0,0,0
A01661836,0,1,0,0,0,0,0
A01662060,0,1,0,0,0,0,0
A01661343,0,1,0,0,0,0,0
A01641640,0,1,0,0,0,0,0
A01642030,0,1,0,0,0,0,0
A01782532,0,1,0,0,0,0,0
A01661325,0,1,0,0,0,0,0
A01277291,0,1,0,0,0,0,0
A01662093,0,1,0,0,0,0,0
A01754153,0,1,0,0,0,0,0
A01661632,0,1,0,0,0,0,0
A00232498,0,1,0,0,0,0,0
A01661567,0,1,0,1,0,0,0
A01754221,0,1,0,0,0,0,0
A01661798,0,1,0,0,0,0,0
A01798050,0,1,0,0,0,0,0
A01661995,0,1,0,0,0,0,0
A01754320,0,1,0,0,0,0,0
A01782582,0,1,0,0,0,0,0
A01754324,0,1,0,0,0,0,0
A01802075,0,1,0,0,0,0,0
A01661669,0,1,0,0,0,0,0
A01754380,0,1,0,0,0,0,0
A01641738,0,1,0,0,0,0,0
A01661997,0,1,0,0,0,0,0
A01661678,0,1,0,0,0,0,0
A01754741,0,1,0,0,0,0,0
A01754387,0,1,0,0,0,0,0
A01647088,0,1,0,0,0,0,0
A01782719,0,1,0,0,0,0,0
A01782635,0,1,0,0,0,0,0
A01661756,0,1,0,0,0,0,0
A01641743,0,1,0,0,0,0,0
A01662126,0,1,0,0,0,0,0
A01662096,0,1,0,0,0,0,0
A01782640,0,1,0,0,0,0,0
A01754439,0,0,0,1,0,0,0
A01646840,0,1,0,0,0,0,0
A01662133,0,1,0,0,0,0,0
A01662373,0,1,0,0,0,0,0
A01662098,0,1,0,0,0,0,0
A01277268,0,1,0,0,0,0,0
A01782780,0,1,0,0,0,0,0
A01277222,0,1,0,0,0,0,0
A01174908,0,1,0,0,0,0,0
A01754498,0,1,0,0,0,0,0
A01662101,0,1,0,0,0,0,0
A01754500,0,1,0,0,0,0,0
A01662087,0,1,0,0,0,0,0
A01783349,0,1,0,0,0,0,0
A01661864,0,1,0,0,0,0,0
A01661947,0,1,0,0,0,0,0
A01754536,0,1,0,0,0,0,0
A01641755,0,1,0,0,0,0,0
A01782733,0,1,0,0,0,0,0
A01754453,0,1,0,0,0,0,0
A01770996,0,1,0,0,0,0,0
A01068232,0,1,0,0,0,0,0
A01641684,0,1,0,0,0,0,0
A01754556,0,1,0,0,0,0,0
A01662112,0,1,0,0,0,0,0
A01754559,0,1,0,0,0,0,0
A01661928,0,1,0,0,0,0,0
A01754815,0,1,0,0,0,0,0
A01754626,0,1,0,0,0,0,0
A01754628,0,1,0,0,0,0,0
A01662395,0,1,0,0,0,0,0
A01662138,0,1,0,0,0,0,0
A01277260,0,1,0,0,0,0,0
A01771075,0,1,0,0,0,0,0
A01661933,0,1,0,0,0,0,0
A01662258,0,1,0,1,0,0,0
A01424949,0,1,0,0,0,0,0
A01754640,0,1,0,0,0,0,0
A01754780,0,1,0,0,0,0,0
A01662140,0,1,0,0,0,0,0
A01754724,0,1,0,1,0,0,0
A01662263,0,1,0,0,0,0,0
A01754938,0,1,0,0,0,0,0
A01787817,0,1,0,0,0,0,0
A01662467,0,1,0,0,0,0,0
A01662297,0,1,0,0,0,0,0
A01754851,0,0,0,1,0,0,0
A01643160,0,1,0,0,0,0,0
A01754822,0,1,0,0,0,0,0
A01802579,0,1,0,0,0,0,0
A01798094,0,1,0,0,0,0,0
A01754823,0,1,0,0,0,0,0
A01662446,0,1,0,0,0,0,0
A01754854,0,1,0,0,0,0,0
A01754882,0,1,0,0,0,0,0
A01803471,0,1,0,0,0,0,0
A01754885,0,1,0,0,0,0,0
A01662405,0,1,0,0,0,0,0
A01662406,0,1,0,0,0,0,0
A01662382,0,1,0,1,0,0,0
A01642203,0,1,0,0,0,0,0
A01662411,0,1,0,0,0,0,0
A01754941,0,1,0,0,0,0,0
A01754971,0,1,0,0,0,0,0
A01754982,0,1,0,0,0,0,0
A01647313,0,1,0,0,0,0,0
A01771273,0,1,0,0,0,0,0
A01662606,0,1,0,0,0,0,0
A01647261,0,1,0,0,0,0,0
A01783279,0,1,0,0,0,0,0
A01787813,0,1,0,1,0,0,0
A01802829,0,1,0,0,0,0,0
A01642354,0,1,0,0,0,0,0
A01669254,0,1,0,1,0,0,0
A01783355,0,1,0,0,0,0,0
A01761404,0,1,0,1,0,0,0
A01803447,0,1,0,0,0,0,0
A01803498,0,1,0,0,0,0,0
A01174926,0,1,0,0,0,0,0
A01663610,0,1,0,0,0,0,0
A01798964,0,1,0,0,0,0,0
A01663534,0,1,0,0,0,0,0
A01646865,0,1,0,0,0,0,0
A01667166,0,1,0,0,0,0,0
A01541992,0,1,0,0,0,0,0
A01784786,0,1,0,0,0,0,0
A01643946,0,1,0,0,0,0,0
A01799884,0,1,0,0,0,0,0
A01664881,0,1,0,0,0,0,0
A01799980,0,1,0,0,0,0,0
A01803624,0,1,0,0,0,0,0
A01647699,0,1,0,0,0,0,0
A01669444,0,1,0,1,0,0,0
A01644787,0,1,0,0,0,0,0
A01646544,0,1,0,0,0,0,0
A01666160,0,1,0,0,0,0,0
A01645445,0,1,0,0,0,0,0
A01801372,0,1,0,0,0,0,0
A01645486,0,1,0,0,0,0,0
A01666314,0,1,0,0,0,0,0
A01647081,0,1,0,0,0,0,0
A01646894,0,1,0,0,0,0,0
A01669613,0,1,0,0,0,0,0
A01647371,0,1,0,0,0,0,0
A01669252,0,1,0,1,0,0,0
A00842489,0,1,0,0,0,0,0
A01647610,0,0,0,0,0,0,0
A01668521,0,1,0,1,0,0,0
A01801934,0,1,0,0,0,0,0
A01802363,0,1,0,0,0,0,0
A01667438,0,1,0,0,0,0,0
A01667277,0,1,0,0,0,0,0
A01667451,0,1,0,0,0,0,0
A01802175,0,1,0,0,0,0,0
A01667602,0,1,0,0,0,0,0
A01667608,0,1,0,0,0,0,0
A01646893,0,0,0,1,0,0,0
A01667546,0,1,0,1,0,0,0
A01646600,0,1,0,0,0,0,0
A01667856,0,1,0,0,0,0,0
A01646330,0,1,0,0,0,0,0
A01667423,0,1,0,0,0,0,0
A01786695,0,1,0,0,0,0,0
A01786822,0,1,0,0,0,0,0
A01668628,0,1,0,0,0,0,0
A01802269,0,1,0,0,0,0,0
A01646136,0,1,0,0,0,0,0
A01646726,0,1,0,0,0,0,0
A01786746,0,1,0,0,0,0,0
A01667521,0,1,0,0,0,0,0
A01803534,0,1,0,0,0,0,0
A01667877,0,1,0,0,0,0,0
A01646584,0,0,0,1,0,0,0
A01787033,0,1,0,0,0,0,0
A00842087,0,1,0,0,0,0,0
A01646118,0,1,0,0,0,0,0
A01786750,0,1,0,0,0,0,0
